x,y,z,label
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,20,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
60,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
60,6.67,106.67,0
46.66,6.67,106.67,0
60,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,20,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
53.33,20,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
60,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,20,106.67,0
53.33,20,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
33.33,20,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
46.66,6.67,106.67,0
33.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
40,6.67,106.67,0
53.34,20,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,13.33,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
33.33,6.67,106.67,0
46.66,6.67,106.67,0
46.66,13.33,106.67,0
46.67,20,106.67,0
46.67,13.34,106.67,0
40,20,106.67,0
40,13.34,106.67,0
46.67,13.34,106.67,0
40,13.34,106.67,0
46.67,13.34,106.67,0
40,13.34,106.67,0
46.67,13.34,106.67,0
40,13.34,106.67,0
46.67,13.34,106.67,0
40,13.34,106.67,0
46.67,13.34,106.67,0
46.67,13.34,106.67,0
46.67,13.34,106.67,0
46.67,13.34,106.67,0
40,13.34,106.67,0
33.33,13.34,106.67,0
46.67,13.34,106.67,0
46.67,13.34,106.67,0
40,0,106.67,0
40,13.34,106.67,0
40,6.66,106.67,0
40,13.34,106.67,0
40,6.66,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
40,0,106.67,0
46.66,6.67,106.67,0
53.33,6.67,106.67,0
40,0,106.67,0
40,6.67,106.67,0
46.66,6.67,106.67,0
46.66,6.67,106.67,0
40,0,106.67,0
33.33,0,106.67,0
40,13.34,106.67,0
40,6.66,106.67,0
33.33,13.34,106.67,0
40,13.34,106.67,0
40,13.34,106.67,0
40,20,106.67,0
40,13.34,106.67,0
40,0,106.67,0
40,13.34,106.67,0
40,13.34,106.67,0
40,13.34,106.67,0
46.66,13.34,106.67,0
40,20,106.67,0
53.33,13.34,106.67,0
33.33,13.34,106.67,0
40,13.34,106.67,0
53.33,13.34,106.67,0
40,13.34,106.67,0
40,13.34,106.67,0
40,13.34,106.67,0
40,13.34,106.67,0
40,13.34,106.67,0
40,13.34,106.67,0
40,13.34,106.67,0
33.33,13.34,106.67,0
40,13.34,106.67,0
46.67,13.33,106.67,1
40,13.33,106.67,1
40,6.67,106.67,1
40,6.67,106.67,1
40,6.67,106.67,1
40,13.33,106.67,1
40,6.67,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
40,6.67,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
53.33,13.33,106.67,1
40,6.67,106.67,1
40,0,106.67,1
40,13.33,106.67,1
40,6.67,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
40,6.67,106.67,1
40,6.67,106.67,1
40,13.33,106.67,1
40,6.67,106.67,1
40,13.33,106.67,1
40,13.33,106.67,1
40,6.67,106.67,1
33.33,13.33,106.67,1
33.34,0,113.34,1
40,6.66,113.34,1
46.67,6.66,113.34,1
53.33,6.66,113.34,1
53.33,6.66,113.34,1
53.33,6.66,113.34,1
53.34,6.66,113.34,1
53.33,6.67,113.34,1
40,6.66,106.67,1
40,6.66,106.67,1
40,6.66,106.67,1
46.67,6.66,106.67,1
53.33,6.66,106.67,1
46.66,6.66,106.67,1
46.66,20,106.67,1
40,6.66,106.67,1
53.33,6.66,106.67,1
46.67,6.66,106.67,1
46.66,6.66,106.67,1
40,6.67,106.67,0
46.67,13.33,106.67,0
33.33,13.33,106.67,0
33.33,13.33,106.67,0
40,0,106.67,0
53.33,13.34,106.67,0
46.66,13.34,106.67,0
40,6.66,106.67,0
46.67,13.34,106.67,0
46.66,13.34,106.67,0
46.66,0,106.67,0
46.66,6.66,106.67,0
46.66,6.66,106.67,0
46.66,6.66,106.67,0
46.66,0,106.67,0
46.66,0,106.67,0
33.33,0,106.67,0
53.34,20,120,1
53.34,13.33,120,1
53.34,20,120,1
60,20,120,1
53.34,13.33,120,1
53.34,20,120,1
46.66,6.67,113.34,1
46.66,6.67,113.34,1
40,0,146.67,1
40,0,146.67,1
40,0,146.67,1
40,6.66,146.67,1
40,0,146.67,1
46.66,0,146.67,1
33.33,13.34,146.67,1
40,0,146.67,1
40,0,146.67,1
40,6.67,106.67,1
40,0,106.67,1
33.33,6.67,106.67,1
40,13.34,106.67,1
40,13.34,106.67,1
40,6.67,106.67,1
40,6.67,106.67,1
40,6.67,106.67,1
40,13.34,106.67,1
40,0,106.67,1
40,6.67,106.67,1
40,13.34,106.67,1
40,13.34,106.67,1
40,6.67,106.67,1
40,6.67,106.67,1
40,6.67,106.67,1
40,0,106.67,1
40,6.67,106.67,1
40,13.34,106.67,1
40,13.34,106.67,1
33.33,6.67,106.67,1
40,13.34,106.67,1
33.33,13.33,106.67,1
53.33,20,106.67,1
46.67,20,106.67,1
53.33,20,106.67,1
53.33,20,106.67,1
53.33,20,106.67,1
46.67,13.34,106.67,1
53.33,20,106.67,1
53.33,20,106.67,1
53.33,20,106.67,1
53.33,6.66,106.67,1
53.33,13.34,106.67,1
53.33,6.66,106.67,1
53.33,0,106.67,1
53.33,6.66,106.67,1
46.67,6.66,106.67,1
53.33,20,106.67,1
46.67,6.66,106.67,1
53.33,20,106.67,1
53.33,13.34,106.67,1
53.33,20,106.67,1
46.67,0,106.67,1
46.67,13.34,106.67,1
46.66,6.66,106.67,1
53.33,6.66,106.67,1
53.33,20,106.67,1
46.67,20,106.67,1
53.33,6.66,106.67,1
53.33,6.66,106.67,1
53.33,20,106.67,1
53.33,20,106.67,1
46.67,6.66,106.67,1
53.33,6.66,106.67,1
53.33,20,106.67,1
53.33,20,106.67,1
53.33,20,106.67,1
60,13.34,106.67,1
46.67,6.66,106.67,1
53.33,6.66,106.67,1
53.33,6.66,106.67,1
53.33,13.34,106.67,1
53.33,20,106.67,1
53.33,0,106.67,1
53.33,6.66,106.67,1
53.33,20,106.67,1
53.33,20,106.67,1
46.67,6.66,106.67,1
53.33,20,106.67,1
53.33,0,106.67,1
53.33,0,106.67,1
60,13.34,106.67,1
53.33,20,106.67,1
53.33,13.34,106.67,1
46.67,0,106.67,1
40,6.66,106.67,1
46.67,6.66,106.67,1
40,20,106.67,1
40,20,106.67,1
46.67,0,106.67,1
46.66,20,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
40,6.66,106.67,1
40,6.66,106.67,1
40,6.66,106.67,1
46.67,6.66,106.67,1
40,6.66,106.67,1
46.66,6.66,106.67,1
40,6.66,106.67,1
46.67,6.66,106.67,1
46.66,0,106.67,1
46.66,6.66,106.67,1
46.66,6.66,106.67,1
46.66,6.66,106.67,1
40,6.67,106.67,1
40,13.34,106.67,1
40,6.67,106.67,1
40,13.34,106.67,1
33.33,6.67,106.67,1
33.33,6.67,106.67,1
33.33,13.34,106.67,1
46.67,13.34,106.67,1
53.34,6.66,106.67,1
40,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,13.33,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
33.34,6.66,106.67,1
46.67,6.66,106.67,1
53.33,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
53.33,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
53.33,6.66,106.67,1
46.67,6.66,106.67,1
53.33,6.66,106.67,1
46.67,6.66,106.67,1
53.33,6.66,106.67,1
46.67,6.66,106.67,1
46.67,6.66,106.67,1
33.33,13.34,106.67,1
40,6.66,106.67,1
40,6.66,106.67,1
40,6.66,106.67,1
40,6.66,106.67,1
53.33,6.66,106.67,1
133.33,6.67,73.33,1
93.33,20,213.33,1
53.34,6.66,113.34,1
53.34,6.67,113.34,1
46.67,13.33,113.34,1
53.34,6.67,113.34,1
53.34,6.67,113.34,1
46.67,20,113.34,1
60,13.33,126.67,1
60,6.66,126.67,1
60,6.66,126.67,1
60,6.66,126.67,1
53.33,13.33,126.67,1
60,0,126.67,1
60,6.66,126.67,1
60,6.66,126.67,1
60,13.33,126.67,1
60,6.66,126.67,1
60,13.33,126.67,1
60,13.33,126.67,1
53.33,20,113.33,1
53.33,6.66,113.33,1
53.33,0,113.33,1
53.33,13.33,113.33,1
53.33,6.66,113.33,1
53.33,6.66,113.33,1
53.33,6.66,113.33,1
53.33,6.66,113.33,1
53.33,0,113.33,1
53.33,6.67,113.33,1
53.33,6.66,126.67,1
33.34,0,113.34,1
26.66,0,126.67,1
26.66,6.67,126.67,1
46.66,20,106.67,1
46.66,20,106.67,1
46.66,20,106.67,1
40,20,106.67,1
46.66,20,106.67,1
46.66,20,106.67,1
53.33,20,106.67,1
46.66,20,106.67,1
46.66,20,106.67,1
33.33,20,106.67,1
53.33,20,106.67,1
53.33,20,106.67,1
46.66,20,106.67,1
53.33,20,106.67,1
40,6.67,106.67,1
46.66,20,106.67,1
40,13.33,106.67,1
40,6.67,106.67,1
33.33,20,106.67,1
40,20,106.67,1
33.33,20,106.67,1
40,13.33,106.67,1
40,6.67,106.67,1
40,13.33,106.67,1
40,6.67,106.67,1
40,13.33,106.67,1
46.67,13.33,106.67,1
33.34,6.67,106.67,1
33.34,0,106.67,1
40,6.67,106.67,1
46.67,0,106.67,1
46.67,6.67,106.67,1
40,6.67,106.67,1
40,6.67,106.67,1
33.34,6.67,106.67,1
33.34,6.67,106.67,1
40,20,106.67,1
53.33,20,106.67,1
46.67,13.34,106.67,1
40,13.34,106.67,1
46.67,13.34,106.67,1
46.67,13.34,106.67,1
40,13.34,106.67,1
40,13.34,106.67,1
40,20,106.67,1
46.67,20,106.67,1
40,6.66,106.67,1
40,13.34,106.67,1
46.67,20,106.67,1
46.67,20,106.67,1
46.67,20,106.67,1
40,13.34,106.67,1
40,20,106.67,1
106.67,100,46.66,1
33.34,6.67,620,1
33.34,0,140,1
26.67,6.67,140,1
33.34,0,140,1
26.67,6.67,140,1
26.67,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
40,0,140,1
33.33,0,140,1
40,0,140,1
33.34,0,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,0,140,1
33.33,6.67,140,1
26.66,6.67,140,1
33.33,6.67,140,1
40,6.67,140,1
33.33,6.67,140,1
26.66,6.67,140,1
26.66,0,140,1
33.33,6.67,140,1
33.33,0,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
26.66,6.67,140,1
33.33,6.67,140,1
26.66,6.67,140,1
33.33,6.67,140,1
26.66,6.67,140,1
26.66,0,140,1
33.33,6.67,140,1
26.66,6.67,140,1
33.33,0,140,1
26.66,6.67,140,1
33.33,6.67,140,1
26.66,6.67,140,1
26.66,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,20,140,1
26.66,6.67,140,1
33.33,6.67,140,1
33.33,20,140,1
33.33,6.67,140,1
33.33,20,140,1
40,6.67,140,1
33.33,20,140,1
33.33,13.33,140,1
33.33,20,140,1
33.33,6.67,140,1
26.67,13.33,140,1
33.33,0,140,1
33.33,6.67,140,1
33.33,0,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,0,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,0,140,1
33.33,0,140,1
33.33,0,140,1
33.33,0,140,1
26.67,0,140,1
33.33,0,140,1
33.33,6.67,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,0,140,1
33.33,0,140,1
26.66,0,140,1
33.33,0,140,1
33.33,0,140,1
33.33,6.67,140,1
33.33,0,140,1
33.33,0,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,6.67,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,0,140,1
33.33,6.67,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,0,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
40,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
26.66,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
40,13.33,140,1
33.33,0,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
40,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
26.67,13.33,140,1
33.33,0,140,1
26.66,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
26.67,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
40,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
40,13.33,140,1
40,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
26.67,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
26.67,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
40,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
40,0,140,1
26.67,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
40,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
40,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
40,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
40,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,13.33,140,1
33.33,0,140,1
33.33,13.33,140,1
33.34,0,140,1
53.33,20,253.34,0
80,166.67,240,1
60,140,526.67,1
126.67,13.34,140,1
126.67,13.34,146.67,1
126.67,13.34,140,1
126.67,20,146.67,1
126.67,13.34,140,1
180,20,253.33,1
120,173.34,86.67,0
33.33,26.67,393.34,0
53.33,20,126.67,0
53.34,6.67,133.34,1
53.33,13.33,113.34,1
53.33,6.67,113.34,1
40,20,113.34,1
40,20,113.34,1
40,0,113.34,1
40,13.33,113.34,1
40,13.33,113.34,1
40,0,113.34,1
40,20,113.34,1
46.67,6.67,113.34,1
40,6.67,113.34,1
40,20,113.34,1
40,13.33,113.34,1
40,6.67,113.34,1
40,13.33,113.34,1
40,20,113.34,1
46.67,20,113.34,1
40,20,113.34,1
40,6.67,113.34,1
40,20,113.34,1
40,20,113.34,1
40,20,113.34,1
40,20,113.34,1
40,13.33,113.34,1
40,13.33,113.34,1
40,6.67,113.34,1
40,0,113.34,1
40,20,113.34,1
40,20,113.34,1
40,6.67,113.34,1
40,0,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
53.33,6.67,113.34,1
46.67,0,113.34,1
40,20,113.34,1
33.33,6.67,113.34,1
53.33,20,113.34,1
40,0,113.34,1
46.67,20,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
40,20,113.34,1
40,20,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
46.67,20,113.34,1
40,6.67,113.34,1
46.67,0,113.34,1
40,20,113.34,1
40,13.33,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
40,13.33,113.34,1
46.67,20,113.34,1
53.33,20,113.34,1
40,6.67,113.34,1
53.33,20,113.34,1
40,6.67,113.34,1
40,20,113.34,1
40,20,113.34,1
33.33,6.67,113.34,1
40,6.67,113.34,1
40,0,113.34,1
40,6.67,113.34,1
40,20,113.34,1
40,13.33,113.34,1
40,6.67,113.34,1
46.67,6.67,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
40,20,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
40,6.67,113.34,1
40,13.33,113.34,1
40,6.67,113.34,1
46.67,6.67,113.34,0
53.34,6.67,113.34,0
53.34,6.67,113.34,0
46.67,6.67,113.34,0
53.33,26.67,113.34,0
46.67,20,113.34,0
53.33,0,113.34,0
53.33,13.34,113.34,0
53.33,13.33,113.34,0
53.33,13.33,113.34,0
46.67,13.33,113.34,0
46.67,13.33,113.34,0
53.33,13.33,113.34,0
53.33,13.33,113.34,0
60,13.33,113.34,0
40,13.34,146.67,0
40,13.34,146.67,0
40,6.67,146.67,0
53.34,13.33,113.34,0
46.67,20,113.34,0
53.34,20,113.34,0
53.34,20,113.34,0
53.34,20,113.34,0
53.34,20,113.34,0
53.34,13.33,113.34,0
53.34,13.33,113.34,0
53.34,20,113.34,0
53.34,20,113.34,0
53.34,20,113.34,0
53.34,13.33,113.34,0
53.34,0,113.34,0
53.34,0,113.34,0
53.34,20,113.34,0
53.34,13.33,113.34,0
53.34,13.33,113.34,0
53.34,13.33,113.34,0
53.34,20,113.34,0
53.34,20,113.34,0
53.34,13.33,113.34,0
46.67,13.33,113.34,0
53.34,20,113.34,0
53.34,20,113.34,0
53.34,13.33,113.34,0
46.67,13.33,113.34,0
53.34,0,113.34,0
53.34,20,113.34,0
40,13.33,113.34,0
53.34,6.67,113.34,0
46.67,13.33,113.34,0
46.67,13.33,113.34,0
46.67,20,113.34,0
46.67,20,113.34,0
46.67,13.33,113.34,0
46.67,13.33,113.34,0
53.34,13.33,113.34,0
53.34,20,113.34,0
53.34,13.33,113.34,0
53.34,13.33,113.34,0
53.34,13.33,113.34,0
46.67,13.33,113.34,0
53.34,13.33,113.34,0
53.34,20,113.34,0
53.34,20,113.34,0
53.34,13.33,113.34,0
46.67,13.33,113.34,0
53.34,13.33,113.34,0
46.67,20,113.34,0
53.34,13.33,113.34,0
53.34,6.67,120,1
53.34,6.67,120,1
60,13.33,120,1
60,13.33,120,1
60,13.33,120,1
53.34,13.33,120,1
60,6.67,120,1
53.34,13.33,120,1
60,6.67,120,1
60,13.33,120,1
53.34,13.33,120,1
53.34,13.33,120,1
46.67,0,120,1
53.34,6.66,120,1
53.34,20,120,1
80,13.34,200,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
46.67,13.33,133.33,0
26.67,0,133.33,0
26.67,0,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
40,0,133.33,0
46.67,13.33,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
40,13.33,133.33,0
26.67,0,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
40,0,133.33,0
40,0,133.33,0
40,0,133.33,0
40,13.33,133.33,0
40,0,133.33,0
33.34,13.33,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
26.67,0,133.33,0
26.67,0,133.33,0
40,0,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
26.67,0,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
46.67,0,133.33,0
33.34,13.33,133.33,0
26.67,13.33,133.33,0
46.67,13.33,133.33,0
26.67,13.33,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
46.67,0,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
40,13.33,133.33,0
46.67,13.33,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
40,13.33,133.33,0
26.67,0,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
40,0,133.33,0
26.67,13.33,133.33,0
40,13.33,133.33,0
46.67,13.33,133.33,0
26.67,13.33,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
46.67,13.33,133.33,0
26.67,13.33,133.33,0
26.67,0,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
33.34,13.33,133.33,0
33.34,13.33,133.33,0
40,13.33,133.33,0
26.67,0,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
46.67,0,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
40,13.33,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
40,0,133.33,0
33.34,0,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
46.67,0,133.33,0
26.67,13.33,133.33,0
26.67,13.33,133.33,0
60,20,126.66,0
26.66,0,140,1
40,6.67,140,1
33.33,0,140,1
26.66,0,140,1
26.66,0,140,1
26.66,0,140,1
26.66,0,140,1
26.66,6.67,140,1
26.66,0,140,1
26.66,0,140,1
26.66,0,140,1
26.66,0,140,1
26.66,6.67,140,1
26.66,0,140,1
33.33,0,140,1
26.66,0,140,1
26.66,6.67,140,1
33.33,0,140,1
26.66,0,140,1
33.33,6.67,140,1
33.33,6.67,140,1
26.66,6.67,140,1
26.66,0,140,1
26.66,0,140,1
26.66,6.67,140,1
33.33,0,140,1
33.33,0,140,1
33.33,6.67,140,1
26.66,6.67,140,1
33.33,0,140,1
33.33,0,140,1
26.66,6.67,140,1
33.33,0,140,1
33.33,6.67,140,1
33.33,0,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
26.66,6.67,140,1
20,6.67,140,1
33.33,6.67,140,1
26.66,0,140,1
33.33,6.67,140,1
26.66,6.67,140,1
26.66,0,140,1
26.66,6.67,140,1
26.66,6.67,140,1
33.33,6.67,140,1
26.66,6.67,140,1
26.66,6.67,140,1
26.66,6.67,140,1
26.66,0,140,1
26.66,0,140,1
26.66,0,140,1
26.66,6.67,140,1
26.66,0,140,1
26.66,6.67,140,1
33.33,6.67,140,1
26.66,6.67,140,1
33.33,0,140,1
33.33,6.67,140,1
33.33,6.67,140,1
26.66,6.67,140,1
33.33,6.67,140,1
33.33,6.67,140,1
33.33,0,140,1
